Sale Start date,Sale End date,DSP,Sale Store Name,Sale Type,Sale User Type,Territory,Product UPC,Product Reference,Product Catalog Number,Product Label,Product Artist,Product Title,Asset Artist,Asset Title,Asset Version,Asset Duration,Asset ISRC,Asset Reference,Asset/Product,Product Quantity,Asset Quantity,Original Gross Income,Original currency,Exchange Rate,Converted Gross Income,Contract deal term,Reported Royalty,Currency,Report Run ID,Report ID,Sale ID
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693957895,5140139236,b031a41e-d14f-42fe-8fc7-9bde050297cd,SABES Q',SABES Q',Sufro En Silencio,SABES Q',Musa,,167,NLRD52082411,5140148443,Asset,,7,0.0096083135,EUR,1,0.0096083135,93%,0.0089357316,EUR,7611,282557,8087461166
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693957895,5140139236,b031a41e-d14f-42fe-8fc7-9bde050297cd,SABES Q',SABES Q',Sufro En Silencio,SABES Q',Sufro en Silencio,,218,NLRD52082282,5140150379,Asset,,12,0.0164713936,EUR,1,0.0164713936,93%,0.015318396,EUR,7611,282557,8087461171
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,57,0.0059225656,EUR,1,0.0059225656,93%,0.005507986,EUR,7611,282557,8085635001
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,4,0.0047195517,EUR,1,0.0047195517,93%,0.0043891831,EUR,7611,282557,8085635005
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,23,0.0172485428,EUR,1,0.0172485428,93%,0.0160411448,EUR,7611,282557,8085635009
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,8,0.0109809297,EUR,1,0.0109809297,93%,0.0102122646,EUR,7611,282557,8085635013
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,AR,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,8,0.0044911242,EUR,1,0.0044911242,93%,0.0041767455,EUR,7611,282557,8085635019
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,BO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,12,0.0149855822,EUR,1,0.0149855822,93%,0.0139365914,EUR,7611,282557,8101018407
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,CL,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,48,0.0054504827,EUR,1,0.0054504827,93%,0.0050689489,EUR,7611,282557,8122909063
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,CL,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,22,0.0233011925,EUR,1,0.0233011925,93%,0.021670109,EUR,7611,282557,8122909070
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CL,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,3,0.0072670709,EUR,1,0.0072670709,93%,0.0067583759,EUR,7611,282557,8122909074
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,CO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,11,0.00178239,EUR,1,0.00178239,93%,0.0016576227,EUR,7611,282557,8125500895
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,CO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,31,0.0230513019,EUR,1,0.0230513019,93%,0.0214377108,EUR,7611,282557,8125500901
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,18,0.030331172,EUR,1,0.030331172,93%,0.02820799,EUR,7611,282557,8125500905
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693958069,5140372096,ba1c977f-c821-4430-b770-98cbe415c955,Pablo Bellucci,Pablo Bellucci,HM 3,Pablo Bellucci,El Secreto,,248,NLRD52082343,5140387857,Asset,,1,0.0007499366,EUR,1,0.0007499366,93%,0.000697441,EUR,7611,282557,8087175896
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,14,0.0014546647,EUR,1,0.0014546647,93%,0.0013528382,EUR,7611,282557,8085913620
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,26,0.0306770863,EUR,1,0.0306770863,93%,0.0285296903,EUR,7611,282557,8085913621
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,70,0.0524955642,EUR,1,0.0524955642,93%,0.0488208747,EUR,7611,282557,8085913622
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,42,0.0576498791,EUR,1,0.0576498791,93%,0.0536143876,EUR,7611,282557,8085913623
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,2,0.0019986507,EUR,1,0.0019986507,93%,0.0018587452,EUR,7611,282557,8085913624
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Student,AR,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,3,0.001762755,EUR,1,0.001762755,93%,0.0016393622,EUR,7611,282557,8085913625
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CO,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,1,0.0016850651,EUR,1,0.0016850651,93%,0.0015671105,EUR,7611,282557,8125689575
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693958304,5141162351,50ec54af-41ce-4d27-9cbb-210b2f855205,Houston prod,Lowpress featuring Ezek13,En el bloque,Lowpress featuring Ezek13,En el bloque,,181,NLRD52082461,5141164406,Asset,,1,0.0001039047,EUR,1,0.0001039047,93%,0.0000966314,EUR,7611,282557,8086484519
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Canta,,190,NLRD52082397,5142115909,Asset,,7,0.0082592152,EUR,1,0.0082592152,93%,0.0076810701,EUR,7611,282557,8085770752
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Comenzar,,158,NLRD52082267,5142113432,Asset,,4,0.0047195517,EUR,1,0.0047195517,93%,0.0043891831,EUR,7611,282557,8085770753
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Yo Sin Vos,,139,NLRD52082154,5142108039,Asset,,6,0.007079328,EUR,1,0.007079328,93%,0.006583775,EUR,7611,282557,8085770754
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,No Quiero Bajar,,170,NLRD52082186,5142115005,Asset,,7,0.0082592152,EUR,1,0.0082592152,93%,0.0076810701,EUR,7611,282557,8085770755
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Canta,,190,NLRD52082397,5142115909,Asset,,4,0.0029997466,EUR,1,0.0029997466,93%,0.0027897643,EUR,7611,282557,8085770756
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Canta,,190,NLRD52082397,5142115909,Asset,,4,0.0054904649,EUR,1,0.0054904649,93%,0.0051061324,EUR,7611,282557,8085770757
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Comenzar,,158,NLRD52082267,5142113432,Asset,,1,0.0013726162,EUR,1,0.0013726162,93%,0.0012765331,EUR,7611,282557,8085770758
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Yo Sin Vos,,139,NLRD52082154,5142108039,Asset,,2,0.0027452324,EUR,1,0.0027452324,93%,0.0025530661,EUR,7611,282557,8085770759
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,No Quiero Bajar,,170,NLRD52082186,5142115005,Asset,,2,0.0027452324,EUR,1,0.0027452324,93%,0.0025530661,EUR,7611,282557,8085770760
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,CL,8720693958830,5142080306,fa35629d-911f-4cd5-8f76-aeba0dfde4ac,BHEJO,BHEJO,Un Nuevo Dia,BHEJO,Yo Sin Vos,,139,NLRD52082154,5142108039,Asset,,3,0.0031774357,EUR,1,0.0031774357,93%,0.0029550152,EUR,7611,282557,8123020963
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693958861,5142131647,8720693958861,GM Producciones,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,,128,NLRD52082506,5142144834,Asset,,5,0.0005195235,EUR,1,0.0005195235,93%,0.0004831569,EUR,7611,282557,8086380617
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693958861,5142131647,8720693958861,GM Producciones,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,,128,NLRD52082506,5142144834,Asset,,2,0.0023597763,EUR,1,0.0023597763,93%,0.002194592,EUR,7611,282557,8086380619
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693958861,5142131647,8720693958861,GM Producciones,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,,128,NLRD52082506,5142144834,Asset,,5,0.0037496832,EUR,1,0.0037496832,93%,0.0034872054,EUR,7611,282557,8086380621
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693958861,5142131647,8720693958861,GM Producciones,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,Samuel Cisterna,ISAIAS 57 - Lo que aún no sabes sobre la muerte de ese ser querido.,,128,NLRD52082506,5142144834,Asset,,1,0.0013726162,EUR,1,0.0013726162,93%,0.0012765331,EUR,7611,282557,8086380623
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693959622,5142752430,cb6c9c4c-f54b-48c5-b37d-3ce017f6b78d,A(r)mate,Daniela Chaler,Daniela Chaler,Daniela Chaler,Milagro en cruz,,174,NLRD52082589,5142757821,Asset,,1,0.0001039047,EUR,1,0.0001039047,93%,0.0000966314,EUR,7611,282557,8085599684
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693959622,5142752430,cb6c9c4c-f54b-48c5-b37d-3ce017f6b78d,A(r)mate,Daniela Chaler,Daniela Chaler,Daniela Chaler,Milagro en cruz,,174,NLRD52082589,5142757821,Asset,,2,0.0023597763,EUR,1,0.0023597763,93%,0.002194592,EUR,7611,282557,8085599686
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693959622,5142752430,cb6c9c4c-f54b-48c5-b37d-3ce017f6b78d,A(r)mate,Daniela Chaler,Daniela Chaler,Daniela Chaler,Milagro en cruz,,174,NLRD52082589,5142757821,Asset,,34,0.0254978459,EUR,1,0.0254978459,93%,0.0237129967,EUR,7611,282557,8085599689
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693959622,5142752430,cb6c9c4c-f54b-48c5-b37d-3ce017f6b78d,A(r)mate,Daniela Chaler,Daniela Chaler,Daniela Chaler,Milagro en cruz,,174,NLRD52082589,5142757821,Asset,,5,0.0068630811,EUR,1,0.0068630811,93%,0.0063826654,EUR,7611,282557,8085599692
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,AR,8720693960918,5143501196,72b80d20-ea3c-4d3b-a77d-9c95114e74f1,Ruddaboyz,Ruddaboyz,No Cap,Ruddaboyz,No Cap,,160,NLRD52082585,5153354897,Asset,,20,0.0067191706,EUR,1,0.0067191706,93%,0.0062488287,EUR,7611,282557,8087461026
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693960918,5143501196,72b80d20-ea3c-4d3b-a77d-9c95114e74f1,Ruddaboyz,Ruddaboyz,No Cap,Ruddaboyz,No Cap,,160,NLRD52082585,5153354897,Asset,,1,0.0001039047,EUR,1,0.0001039047,93%,0.0000966314,EUR,7611,282557,8087461027
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693961939,5143832445,1a1a1f13-3b1b-44aa-953b-12b4873d8ff7,Independiente,Aldi Vincenti | La seño de arte,LA LIEBRE Y LA TORTUGA - Serie de Fábulas,Aldi Vincenti | La seño de arte,LA TORTUGA Y LA LIEBRE - Serie de Fábulas,,102,ARYNH2200002,5149295844,Asset,,2,0.0002078094,EUR,1,0.0002078094,93%,0.0001932627,EUR,7611,282557,8086541636
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,254,0.0263917817,EUR,1,0.0263917817,93%,0.024544357,EUR,7611,282557,8085634999
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,AR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,41,0.0483754057,EUR,1,0.0483754057,93%,0.0449891273,EUR,7611,282557,8085635003
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,62,0.046496071,EUR,1,0.046496071,93%,0.043241346,EUR,7611,282557,8085635007
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,57,0.0782391213,EUR,1,0.0782391213,93%,0.0727623828,EUR,7611,282557,8085635011
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,2,0.0019986507,EUR,1,0.0019986507,93%,0.0018587452,EUR,7611,282557,8085635015
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,AR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,2,0.0021323851,EUR,1,0.0021323851,93%,0.0019831181,EUR,7611,282557,8085635020
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,BE,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0005761216,EUR,1,0.0005761216,93%,0.0005357931,EUR,7611,282557,8096340745
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,BO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,15,0.0003160136,EUR,1,0.0003160136,93%,0.0002938926,EUR,7611,282557,8101018404
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,BO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0012487988,EUR,1,0.0012487988,93%,0.0011613829,EUR,7611,282557,8101018406
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,CL,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,156,0.0177140696,EUR,1,0.0177140696,93%,0.0164740847,EUR,7611,282557,8122909061
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,CL,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,2,0.0038370626,EUR,1,0.0038370626,93%,0.0035684682,EUR,7611,282557,8122909065
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,CL,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,22,0.0233011925,EUR,1,0.0233011925,93%,0.021670109,EUR,7611,282557,8122909068
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CL,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,4,0.0096894283,EUR,1,0.0096894283,93%,0.0090111683,EUR,7611,282557,8122909072
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,CL,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0019428081,EUR,1,0.0019428081,93%,0.0018068115,EUR,7611,282557,8122909077
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,CO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,66,0.010694342,EUR,1,0.010694342,93%,0.0099457381,EUR,7611,282557,8125500893
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,CO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0014586412,EUR,1,0.0014586412,93%,0.0013565363,EUR,7611,282557,8125500897
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,CO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,48,0.0356923388,EUR,1,0.0356923388,93%,0.0331938751,EUR,7611,282557,8125500899
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,15,0.0252759767,EUR,1,0.0252759767,93%,0.0235066583,EUR,7611,282557,8125500903
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693963933,5144412125,878eded0-c6d3-4e18-bdce-1e099f7cffa8,Hernán Molina,Molina,El fantasma en mi cabeza,Molina,El fantasma en mi cabeza,,281,NLRD52082509,5144432738,Asset,,6,0.0006234282,EUR,1,0.0006234282,93%,0.0005797882,EUR,7611,282557,8086471312
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,AR,8720693964381,5144566407,405c4dc2-82ff-4cdf-8fe1-542f764e798e,Foals music,Free Khalo,TIK TOK,Free Khalo,Tik Tok,,220,NLRD52082502,5144581669,Asset,,2,0.0002078094,EUR,1,0.0002078094,93%,0.0001932627,EUR,7611,282557,8086339995
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693964381,5144566407,405c4dc2-82ff-4cdf-8fe1-542f764e798e,Foals music,Free Khalo,TIK TOK,Free Khalo,Tik Tok,,220,NLRD52082502,5144581669,Asset,,8,0.0059994932,EUR,1,0.0059994932,93%,0.0055795287,EUR,7611,282557,8086339996
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,AR,8720693964381,5144566407,405c4dc2-82ff-4cdf-8fe1-542f764e798e,Foals music,Free Khalo,TIK TOK,Free Khalo,Tik Tok,,220,NLRD52082502,5144581669,Asset,,1,0.0013726162,EUR,1,0.0013726162,93%,0.0012765331,EUR,7611,282557,8086339997
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Juan Pablo Basso,ENTRE MIS MANOS,,205,AR0E02000006,5149095191,Asset,,1,0.0007499366,EUR,1,0.0007499366,93%,0.000697441,EUR,7611,282557,8087975783
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Mariano Cespedez,SOMBRA Y PIEL,,158,AR0E02000002,5149094452,Asset,,2,0.0014998733,EUR,1,0.0014998733,93%,0.0013948822,EUR,7611,282557,8087975784
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Juan Acosta,ZAMBA DEL PAÑUELO,,284,AR0E02000003,5149094613,Asset,,2,0.0014998733,EUR,1,0.0014998733,93%,0.0013948822,EUR,7611,282557,8087975785
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Mariano Cespedez and Juan Acosta,CUANDO SE ACABE LA TARDE,,152,AR0E02000005,5149095046,Asset,,1,0.0007499366,EUR,1,0.0007499366,93%,0.000697441,EUR,7611,282557,8087975786
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Mariano Cespedez,VIENTO A FAVOR,,182,AR0E02000008,5149095429,Asset,,1,0.0007499366,EUR,1,0.0007499366,93%,0.000697441,EUR,7611,282557,8087975787
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Gonzalo La Ferrera,BAILECITO DEL TIEMPO,,129,AR0E02000004,5149094700,Asset,,1,0.0007499366,EUR,1,0.0007499366,93%,0.000697441,EUR,7611,282557,8087975788
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,AR,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,"Duo Turica Doncel featuring Norma Lares, Mariano Cespedez and Juan Acosta",JARDIN DE OLVIDOS,,219,AR0E02000001,5149094037,Asset,,2,0.0014998733,EUR,1,0.0014998733,93%,0.0013948822,EUR,7611,282557,8087975789
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,BO,8720693967955,5145670648,abdc26dc-27cb-41ce-85b6-2524a49adfbb,Producciones Khriz,DJ Khriz Music,Mi Cama,DJ Khriz Music,Mi Cama,,175,NLRD52082379,5145671846,Asset,,1,0.0010624978,EUR,1,0.0010624978,93%,0.000988123,EUR,7611,282557,8101420874
